source,target,code,order,notes
"/information-access-rights/make-an-foi-request-online","https://aka.justice.gov.uk/information-access-rights/make-an-foi-request-online",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights/make-an-foi-request-online/*","https://aka.justice.gov.uk/information-access-rights/make-an-foi-request-online/*",301,920,"Legacy: admiralty, family division and foi"
"/information/","https://aka.justice.gov.uk/information/",301,920,"Legacy: admiralty, family division and foi"
"/information//*","https://aka.justice.gov.uk/information//*",301,920,"Legacy: admiralty, family division and foi"
"/publications/transparency-data","https://aka.justice.gov.uk/publications/transparency-data",301,920,"Legacy: admiralty, family division and foi"
"/publications/transparency-data/*","https://aka.justice.gov.uk/publications/transparency-data/*",301,920,"Legacy: admiralty, family division and foi"
"/whatwedo/datasharingandprotection.htm","https://aka.justice.gov.uk/whatwedo/datasharingandprotection.htm",301,920,"Legacy: admiralty, family division and foi"
"/whatwedo/datasharingandprotection.htm/*","https://aka.justice.gov.uk/whatwedo/datasharingandprotection.htm/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/family-division","https://aka.justice.gov.uk/courts/rcj-rolls-building/family-division",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/family-division/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/family-division/*",301,920,"Legacy: admiralty, family division and foi"
"/information-access-rights","https://aka.justice.gov.uk/information-access-rights",301,920,"Legacy: admiralty, family division and foi"
